id,title,description,availability,condition,price,link,image_link,brand,product_type,quantity_to_sell_on_facebook
1401009354,PAPEL HIGIÉNICO ELEGANTE HOJA SIMPLE 4X80MTS,"Papel higiénico elegante de hoja simple, ideal para uso doméstico, comercial e institucional.Ofrece una solución práctica y rendidora para baños de alto trán...",out of stock,new,4175.31 ARS,https://www.g4descartables.com.ar/productos/papel-higienico-elegante-hoja-simple-4x80mts-haexo/,https://scalelabs-ar.github.io/g4-catalogo-img/img/d9026a52f2384be2.jpg,G4 Descartables,,0
1524963533,PAPEL HIGIÉNICO ELEGANTE TRIPLE HOJA 4X30MTS,"🧻 Papel Higiénico Triple Hoja – 30 Metros (Pack x4 Rollos) Papel higiénico triple hoja diseñado para brindar mayor suavidad, resistencia y confort en...",in stock,new,4155.68 ARS,https://www.g4descartables.com.ar/productos/papel-higienico-elegante-triple-hoja-4x30mts-17kcw/,https://scalelabs-ar.github.io/g4-catalogo-img/img/240bf10a52826c82.jpg,G4 Descartables,,485
872640983,PAPEL METALIZADO 25x35CM - 100U,Papel Metalizado 25x35cm X 100 Unidades Eleve sus presentaciones gastronómicas con nuestro Papel Metalizado. Disponible en un atractivo diseño cuadriculado a...,out of stock,new,17096.09 ARS,https://www.g4descartables.com.ar/productos/papel-metalizado-25x35cm-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/78f601361f893ac0.jpg,G4 Descartables,,0
872640984,PAPEL METALIZADO 25x35CM - 100U,Papel Metalizado 25x35cm X 100 Unidades Eleve sus presentaciones gastronómicas con nuestro Papel Metalizado. Disponible en un atractivo diseño cuadriculado a...,out of stock,new,17096.09 ARS,https://www.g4descartables.com.ar/productos/papel-metalizado-25x35cm-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/9e6233e076e20d28.jpg,G4 Descartables,,0
872636221,PAPEL SATINADO 18X26CM X KG,"Papel satinado apto para contacto con alimentos, ideal para utilizar como fondo o base en cajas gastronómicas.Su acabado satinado brinda una presentación pro...",out of stock,new,5101.36 ARS,https://www.g4descartables.com.ar/productos/papel-satinado-fondo-para-cajas-18x26cm-x-kg/,https://scalelabs-ar.github.io/g4-catalogo-img/img/73875894145c4a9b.jpg,G4 Descartables,,0
1597231992,PAPEL TERMICO PARA HAMBURGUESAS - 100U,Papel Aluminio Térmico Para Hamburguesas Descubra la excelencia en la conservación de sus alimentos con nuestro Papel Aluminio Térmico. Su panal térmico es i...,in stock,new,9255.29 ARS,https://www.g4descartables.com.ar/productos/papel-termico-para-hamburguesas-100u-phwus/,https://scalelabs-ar.github.io/g4-catalogo-img/img/47a52b1e640e66e1.jpg,G4 Descartables,,246
1597231993,PAPEL TERMICO PARA HAMBURGUESAS - 100U,Papel Aluminio Térmico Para Hamburguesas Descubra la excelencia en la conservación de sus alimentos con nuestro Papel Aluminio Térmico. Su panal térmico es i...,in stock,new,19438.65 ARS,https://www.g4descartables.com.ar/productos/papel-termico-para-hamburguesas-100u-phwus/,https://scalelabs-ar.github.io/g4-catalogo-img/img/47a52b1e640e66e1.jpg,G4 Descartables,,78
1597231994,PAPEL TERMICO PARA HAMBURGUESAS - 100U,Papel Aluminio Térmico Para Hamburguesas Descubra la excelencia en la conservación de sus alimentos con nuestro Papel Aluminio Térmico. Su panal térmico es i...,in stock,new,16454.79 ARS,https://www.g4descartables.com.ar/productos/papel-termico-para-hamburguesas-100u-phwus/,https://scalelabs-ar.github.io/g4-catalogo-img/img/47a52b1e640e66e1.jpg,G4 Descartables,,551
1056633824,PAPEL TERMICO PARA HAMBURGUESAS COLORES - 100U,Descubrí nuestro papel aluminio térmico para hamburguesas y sándwich. Ideal para que tus pedidos lleguen al cliente con la temperatura optima para su consumo.,in stock,new,24486.77 ARS,https://www.g4descartables.com.ar/productos/papel-termico-para-hamburguesas-premium-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/7dd9032cfd0daefa.jpg,G4 Descartables,,21
1056633833,PAPEL TERMICO PARA HAMBURGUESAS COLORES - 100U,Descubrí nuestro papel aluminio térmico para hamburguesas y sándwich. Ideal para que tus pedidos lleguen al cliente con la temperatura optima para su consumo.,in stock,new,24486.77 ARS,https://www.g4descartables.com.ar/productos/papel-termico-para-hamburguesas-premium-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c68c9a027a8fe933.jpg,G4 Descartables,,30
1405650624,PLATO CUADRADO ACRILICO 15CM - 10U,"Plato de acrílico reutilizable de 15 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",in stock,new,4091.37 ARS,https://www.g4descartables.com.ar/productos/plato-cuadrado-acrilico-15cm-10u-aiurq/,https://scalelabs-ar.github.io/g4-catalogo-img/img/78440f302a1d81d5.jpg,G4 Descartables,,87
1405652501,PLATO CUADRADO ACRILICO 18CM - 10U,"Plato de acrílico reutilizable de 18 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",in stock,new,5667.25 ARS,https://www.g4descartables.com.ar/productos/plato-cuadrado-acrilico-18cm-10u-95m0d/,https://scalelabs-ar.github.io/g4-catalogo-img/img/87741c3d50693dbb.jpg,G4 Descartables,,93
1405657620,PLATO CUADRADO ACRILICO 21CM - 10U,"Plato de acrílico reutilizable de 21 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",out of stock,new,7863.50 ARS,https://www.g4descartables.com.ar/productos/plato-cuadrado-acrilico-21cm-10u-ed3k9/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c3ebb3ba711e9c08.jpg,G4 Descartables,,0
765995727,PLATO DE ALUMINIO P23 - 100U,"¡Descubrí nuestros platos descartables de aluminio! Ideales para todo tipo de eventos. Livianos y prácticos, perfectos para catering y fiestas. Disponibles en diferentes tamaños para adaptarse a tus necesidades.",in stock,new,28471.30 ARS,https://www.g4descartables.com.ar/productos/plato-de-aluminio-p23-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/bb480fde4c5fc075.jpg,G4 Descartables,,5
765996268,PLATO DE ALUMINIO P26 - 100U,"¡Descubrí nuestros platos descartables de aluminio! Ideales para todo tipo de eventos. Livianos y prácticos, perfectos para catering y fiestas. Disponibles en diferentes tamaños para adaptarse a tus necesidades.",in stock,new,37019.95 ARS,https://www.g4descartables.com.ar/productos/plato-de-aluminio-p26-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/25f5bbd5abadec18.jpg,G4 Descartables,,2
1265774525,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c950376058df3f88.jpg,G4 Descartables,,300
1265774530,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/d3a933053900dd08.jpg,G4 Descartables,,58
1265774535,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/facccd329df91881.jpg,G4 Descartables,,21
1265774538,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/3b31d2793adaed10.jpg,G4 Descartables,,79
1265774542,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",out of stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/cd567d0ab76e7fd6.jpg,G4 Descartables,,0
1265774544,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/787cddf55b52dfdb.jpg,G4 Descartables,,349
1265774550,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/3f02196c52fb88a4.jpg,G4 Descartables,,269
1265774555,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/5a6c47385aa1adf7.jpg,G4 Descartables,,68
1265774558,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/98526625bcebaafb.jpg,G4 Descartables,,79
1265774560,PLATO DESCARTABLE 15CM COLORES - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,956.64 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-15cm-colores-10u-4wjww/,https://scalelabs-ar.github.io/g4-catalogo-img/img/206c8cb74e27773d.jpg,G4 Descartables,,145
1390769668,PLATO DESCARTABLE BLANCO 15CM - 10U,"Platos descartables de plástico de 15 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y por...",in stock,new,732.20 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-blanco-15cm-10u-qo2j8/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c106d1ba5081d3fa.jpg,G4 Descartables,,771
1413151877,"PLATO DESCARTABLE BLANCO 17,5CM - 10U","Platos descartables de plástico de 17,5 cm de diámetro, ideales para cumpleaños infantiles y eventos.Su tamaño es perfecto para tortas, snacks, golosinas y p...",in stock,new,924.39 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-blanco-175cm-10u-u8xwr/,https://scalelabs-ar.github.io/g4-catalogo-img/img/972e91293d2de84d.jpg,G4 Descartables,,220
1390773062,PLATO DESCARTABLE BLANCO 21CM - 10U,"Plato descartable blanco de 21 cm de diámetro, ideal para servir comidas y porciones más grandes.Su mayor tamaño lo hace adecuado para platos principales, co...",in stock,new,1337.44 ARS,https://www.g4descartables.com.ar/productos/plato-descartable-blanco-21cm-10u-q6irb/,https://scalelabs-ar.github.io/g4-catalogo-img/img/aba71b5e20b1eb7e.jpg,G4 Descartables,,72
1263447792,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,4003.95 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/2470d795b2fb0467.jpg,G4 Descartables,,192
1263447796,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,5249.60 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/4c574f6b6450e3e7.jpg,G4 Descartables,,49
1263447800,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,5249.60 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/35b09d168e772a1d.jpg,G4 Descartables,,84
1263447803,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,5249.60 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/676c77a54faa0d06.jpg,G4 Descartables,,82
1263447804,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,5249.60 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/5807852d7c6eb3f2.jpg,G4 Descartables,,22
1263447807,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,5249.60 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/70548c69a074bcd8.jpg,G4 Descartables,,93
1263447808,PLATO POLIPAPEL 18CM - 25U,"Plato de polipapel de 18 cm de diámetro, ideal para servir alimentos de forma práctica y prolija.Es una opción funcional para eventos, gastronomía, reuniones...",in stock,new,4003.95 ARS,https://www.g4descartables.com.ar/productos/plato-polipapel-18cm-25u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/8e6daa13bf4b532a.jpg,G4 Descartables,,204
814293417,PLATO PROVOLETERA DE ALUMINIO P14 - 100U,"¡Descubrí nuestra provoletera descartable de aluminio! Ideales para todo tipo de eventos. Livianos y prácticos, perfectos para catering, asados y fiestas.",in stock,new,21154.43 ARS,https://www.g4descartables.com.ar/productos/plato-provoletera-de-aluminio-p14-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/24ca03b4167df281.jpg,G4 Descartables,,7
1106847941,PLATO REDONDO ACRILICO 15CM - 10U,"Plato de acrílico reutilizable de 15 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",in stock,new,3901.46 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-15cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/43cabed5ff5daee9.jpg,G4 Descartables,,134
1106847945,PLATO REDONDO ACRILICO 15CM - 10U,"Plato de acrílico reutilizable de 15 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",out of stock,new,3901.46 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-15cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/49f4f6e1fd77ae3f.jpg,G4 Descartables,,0
1106847949,PLATO REDONDO ACRILICO 15CM - 10U,"Plato de acrílico reutilizable de 15 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",in stock,new,3901.46 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-15cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/f4c8750e6f2120f5.jpg,G4 Descartables,,32
1106847953,PLATO REDONDO ACRILICO 15CM - 10U,"Plato de acrílico reutilizable de 15 cm de diámetro, ideal para el servicio de postres y preparaciones livianas.Su diseño fino y liviano brinda una presentac...",out of stock,new,3901.46 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-15cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/840d204b0e52786c.jpg,G4 Descartables,,0
1106848326,PLATO REDONDO ACRILICO 18CM - 10U,"Plato de acrílico reutilizable de 18 cm de diámetro, ideal para postres y preparaciones livianas.Ofrece una superficie más amplia manteniendo un diseño fino ...",in stock,new,5121.62 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-18cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/3299c30143958653.jpg,G4 Descartables,,66
1106848332,PLATO REDONDO ACRILICO 18CM - 10U,"Plato de acrílico reutilizable de 18 cm de diámetro, ideal para postres y preparaciones livianas.Ofrece una superficie más amplia manteniendo un diseño fino ...",in stock,new,5121.62 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-18cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/74eb44aec6b0aeef.jpg,G4 Descartables,,51
1106852105,PLATO REDONDO ACRILICO 21CM - 10U,"Plato de acrílico reutilizable de 21 cm de diámetro, recomendado para postres y presentaciones livianas.Su mayor tamaño permite servir porciones más grandes ...",in stock,new,7185.66 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-21cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/04869b33b3fdc993.jpg,G4 Descartables,,92
1106852108,PLATO REDONDO ACRILICO 21CM - 10U,"Plato de acrílico reutilizable de 21 cm de diámetro, recomendado para postres y presentaciones livianas.Su mayor tamaño permite servir porciones más grandes ...",in stock,new,7185.66 ARS,https://www.g4descartables.com.ar/productos/plato-redondo-acrilico-21cm-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/e4fd7b6c5ac9d6f9.jpg,G4 Descartables,,56
970046096,PLATO TERMICO MARMITA CON TAPA 750ML - 50U,"Plato térmico tipo marmita con tapa incluida, ideal para el servicio y transporte de pastas y comidas calientes.Su formato redondo y profundo ayuda a conserv...",in stock,new,30937.89 ARS,https://www.g4descartables.com.ar/productos/plato-termico-con-tapa-750ml-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/cbf663e084db4107.jpg,G4 Descartables,,17
1213246483,PORTAVASOS DE CARTÓN DE DOS BOCAS - 50U,"Portavasos de cartón con dos bocas, ideal para el transporte de vasos de polipapel.Diseñado para facilitar el traslado seguro de dos bebidas al mismo tiempo,...",in stock,new,8560.75 ARS,https://www.g4descartables.com.ar/productos/portavasos-de-carton-de-dos-bocas-50u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/de03e15ebe2819ac.jpg,G4 Descartables,,112
1078773095,POTE ACRILICO CUADRADO CON TAPA 180ML - 10U,"Kit de potes de acrílico con tapa en formato cuadrado, ideal para una presentación moderna y mayor estabilidad.Su diseño permite un mejor aprovechamiento del...",in stock,new,4960.21 ARS,https://www.g4descartables.com.ar/productos/pote-acrilico-cuadrado-con-tapa-180ml-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/bd6559fc356f70d0.jpg,G4 Descartables,,1
1078767150,POTE ACRILICO REDONDO CON TAPA 100ML - 10U,"Kit de potes de acrílico con tapa, ideal para el envasado, presentación y almacenamiento de pequeñas porciones.Su formato redondo y compacto es muy utilizado...",in stock,new,3973.35 ARS,https://www.g4descartables.com.ar/productos/pote-acrilico-redondo-con-tapa-100ml-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/55febb25e948917c.jpg,G4 Descartables,,134
1078770569,POTE ACRILICO REDONDO CON TAPA 150ML - 10U,"Kit de potes de acrílico con tapa, diseñado para porciones medianas y mayor capacidad de contenido.Mantiene el formato redondo, ofreciendo más altura para pr...",in stock,new,4420.57 ARS,https://www.g4descartables.com.ar/productos/pote-acrilico-redondo-con-tapa-150ml-x-10-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/9653e83084261493.jpg,G4 Descartables,,43
970046089,POTE PLASTICO CON TAPA BISAGRA 250ML - 100U,"Pote redondo descartable fabricado en material PET con tapa bisagra integrada, ideal para la presentación, conservación y transporte de alimentos fríos.La ta...",in stock,new,19346.69 ARS,https://www.g4descartables.com.ar/productos/pote-bisagra-chico-250ml-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/f253dac19b8451c1.jpg,G4 Descartables,,5
765997283,POTE PLASTICO CON TAPA BISAGRA 500ML - 100U,"Descubrí nuestro pote bisagra de 500ml. Ideal para hogares, y negocios de comida que requieren practicidad y eficiencia en cada uso.",in stock,new,23315.49 ARS,https://www.g4descartables.com.ar/productos/pote-bisagra-grande-500ml-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/734725796a42284f.jpg,G4 Descartables,,4
970046079,POTE PLASTICO CON TAPA BISAGRA 375ML - 100U,"Pote redondo descartable fabricado en material PET con tapa bisagra integrada, ideal para la presentación, conservación y transporte de alimentos fríos.La ta...",in stock,new,19968.63 ARS,https://www.g4descartables.com.ar/productos/pote-bisagra-mediano-375ml-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/3aaa1bb976f6cfe1.jpg,G4 Descartables,,3
1041406303,POTE CUADRADO LISO 240ML CON TAPA - 50U,"Pote descartable fabricado en material PET con tapa con evidencia de apertura, diseñado para garantizar seguridad e higiene en el transporte de alimentos.Cue...",in stock,new,27980.65 ARS,https://www.g4descartables.com.ar/productos/pote-cuadrado-liso-240ml-con-tapa-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6c2d89a0579ef3aa.jpg,G4 Descartables,,9
1041399782,POTE CUADRADO LISO 360ML CON TAPA - 50U,"Pote descartable fabricado en material PET con tapa con evidencia de apertura, diseñado para garantizar seguridad e higiene en el transporte de alimentos.Cue...",in stock,new,31805.46 ARS,https://www.g4descartables.com.ar/productos/pote-cuadrado-liso-360ml-con-tapa-x-50-unidades-u94m8/,https://scalelabs-ar.github.io/g4-catalogo-img/img/659cbd3be648e2d8.jpg,G4 Descartables,,10
872611075,POTE CUADRADO LISO 720ML CON TAPA - 50U,"Descubrí nuestro pote de plastico cuadrado para alimentos. Ideal para hogares, y negocios de comida que requieren practicidad y eficiencia en cada uso.",in stock,new,40532.58 ARS,https://www.g4descartables.com.ar/productos/pote-cuadrado-liso-720ml-con-tapa-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6e4fe844e6661ae1.jpg,G4 Descartables,,2
1256551004,POTE DEGUSTACION DESCARTABLE 25CC - 100U,"Pote descartable de 25cc, ideal para pequeñas porciones como salsas, aderezos o degustaciones. Práctico, liviano y funcional para gastronomía. 📏 Medi...",in stock,new,7194.66 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-25cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/5cd369ac1ebf0939.jpg,G4 Descartables,,17
1256551011,POTE DEGUSTACION DESCARTABLE 25CC - 100U,"Pote descartable de 25cc, ideal para pequeñas porciones como salsas, aderezos o degustaciones. Práctico, liviano y funcional para gastronomía. 📏 Medi...",out of stock,new,7194.66 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-25cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/edad105bbf575b60.jpg,G4 Descartables,,0
1256555414,POTE DEGUSTACION DESCARTABLE 55CC - 100U,"Pote descartable de 55cc, ideal para porciones individuales de salsas, dips o acompañamientos. 📏 Medidas Diámetro: 6,3 cm Alto: 3 cm 🧪 Caract...",in stock,new,9110.76 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-55cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/660cf00143b0e024.jpg,G4 Descartables,,38
1256555423,POTE DEGUSTACION DESCARTABLE 55CC - 100U,"Pote descartable de 55cc, ideal para porciones individuales de salsas, dips o acompañamientos. 📏 Medidas Diámetro: 6,3 cm Alto: 3 cm 🧪 Caract...",in stock,new,9110.76 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-55cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/63d8328b7e1570ec.jpg,G4 Descartables,,39
1257515820,POTE DEGUSTACION DESCARTABLE 55CC CON TAPA - 100U,"🥄 Pote Plástico 55cc con Tapa – Poliestireno Reciclable Pote descartable de 55cc con tapa incluida, ideal para aderezos y acompañamientos con mejor c...",in stock,new,14056.03 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-55cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/64653e130d18aadd.jpg,G4 Descartables,,38
1257515822,POTE DEGUSTACION DESCARTABLE 55CC CON TAPA - 100U,"🥄 Pote Plástico 55cc con Tapa – Poliestireno Reciclable Pote descartable de 55cc con tapa incluida, ideal para aderezos y acompañamientos con mejor c...",in stock,new,14056.03 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-55cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/cd22cd74c3fb52c0.jpg,G4 Descartables,,39
1257531020,POTE DEGUSTACION DESCARTABLE 80CC - 100U,"🥄 Pote Plástico 80cc – Poliestireno Reciclable (Sin Tapa) Pote descartable de 80cc, ideal para porciones más generosas de salsas o acompañamientos. &...",in stock,new,9110.76 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-80cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/4b171b62e8ffa4f8.jpg,G4 Descartables,,16
1257531023,POTE DEGUSTACION DESCARTABLE 80CC - 100U,"🥄 Pote Plástico 80cc – Poliestireno Reciclable (Sin Tapa) Pote descartable de 80cc, ideal para porciones más generosas de salsas o acompañamientos. &...",in stock,new,9110.76 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-80cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/7e7dc1c2a98eac78.jpg,G4 Descartables,,4
1257533679,POTE DEGUSTACION DESCARTABLE 80CC CON TAPA - 100U,"🥄 Pote Plástico 80cc con Tapa – Poliestireno Reciclable Pote descartable de 80cc con tapa incluida, ideal para porciones más grandes y transporte sin...",in stock,new,14056.03 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-80cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/ccb5a6d148a14d49.jpg,G4 Descartables,,16
1257533683,POTE DEGUSTACION DESCARTABLE 80CC CON TAPA - 100U,"🥄 Pote Plástico 80cc con Tapa – Poliestireno Reciclable Pote descartable de 80cc con tapa incluida, ideal para porciones más grandes y transporte sin...",in stock,new,14056.03 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-80cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/da77c4ac4e6ab807.jpg,G4 Descartables,,4
1489862907,POTE DEGUSTACION DESCARTABLE SHOT 100CC - 50U,"Pote plástico descartable de 100 cc, ideal para degustaciones y pequeñas porciones.Su tamaño compacto lo convierte en una excelente opción para muestras, eve...",out of stock,new,5655.44 ARS,https://www.g4descartables.com.ar/productos/pote-degustacion-descartable-shot-100cc-50u-o9e5v/,https://scalelabs-ar.github.io/g4-catalogo-img/img/8ac081c8c69dd23c.jpg,G4 Descartables,,0
